date,open,high,low,close,volume,_id,moving_avg_3,moving_avg_6,moving_avg_12,rolling_mean,rolling_std,upper_band,lower_band,monthly_return,ema12,ema26,macd,signal_line
2000-11-30,5.75,7.09,2.13,2.5,85773600,67a49167d3734ca722625b8f,6.710000000000001,18.15666666666667,37.63666666666666,6.710000000000001,4.763118726212873,16.236237452425748,-2.816237452425746,-56.52173913043479,28.9192386745403,38.23324503343933,-9.314006358899032,-3.561246092019565
2000-12-29,2.5,2.75,1.06,1.31,66822000,67a49167d3734ca722625b8e,3.186666666666667,12.043333333333335,33.7975,3.186666666666667,2.29826746340217,7.7832015934710075,-1.409868260137673,-47.599999999999994,24.67166349384179,35.49818984577716,-10.826526351935371,-5.014302144002727
2001-01-31,1.38,4.16,1.31,2.66,75124800,67a49167d3734ca722625b8d,2.1566666666666667,8.548333333333334,29.185833333333335,2.1566666666666667,0.7375861531597757,3.631838972986218,0.6814943603471153,103.05343511450383,21.28525372555844,33.06573133868255,-11.780477613124113,-6.367537237827005
2001-02-28,2.81,3.22,1.97,2.69,36927000,67a49167d3734ca722625b8c,2.22,4.465,24.748333333333335,2.22,0.788225855957354,3.796451711914708,0.6435482880852923,1.1278195488721776,18.424445460087913,30.81567716544681,-12.391231705358898,-7.572276131333384
2001-03-30,2.56,2.81,2.03,2.53,23338800,67a49167d3734ca722625b8b,2.6266666666666665,2.9066666666666667,18.2925,2.6266666666666665,0.08504900547942763,2.796764677625522,2.456568655707811,-5.947955390334581,15.979146158535926,28.720441819858156,-12.74129566132223,-8.606080037331154
2001-04-30,2.75,4.87,2.5,4.85,39738000,67a49167d3734ca722625b8a,3.356666666666666,2.7566666666666664,13.425833333333335,3.356666666666666,1.2957365987472316,5.94813986416113,0.7651934691722029,91.699604743083,14.266969826453476,26.95226094431311,-12.685291117859634,-9.42192225343685
2001-05-31,6.05,7.79,4.0,5.4,144652800,67a49167d3734ca722625b89,4.26,3.2399999999999998,10.698333333333332,4.26,1.5232530978139245,7.306506195627849,1.2134938043721508,11.340206185567038,12.902820622383711,25.355797170660285,-12.452976548276574,-10.028133112404795
2001-06-29,5.52,9.1,5.11,9.05,159669600,67a49167d3734ca722625b88,6.433333333333334,4.53,8.286666666666667,6.433333333333334,2.282724979784701,10.998783292902736,1.8678833737639318,67.59259259259261,12.310078988170833,24.14796034320397,-11.837881355033137,-10.390082760930465
2001-07-31,8.98,10.27,7.3,8.87,119103600,67a49167d3734ca722625b87,7.773333333333333,5.565,7.0566666666666675,7.773333333333333,2.057336465756894,11.888006264847121,3.658660401819545,-1.9889502762431066,11.780836066913782,23.01625957704071,-11.235423510126928,-10.559150910769759
2001-08-31,10.25,10.35,5.16,5.52,116912400,67a49167d3734ca722625b86,7.8133333333333335,6.036666666666666,5.2508333333333335,7.8133333333333335,1.9881230679545645,11.789579469242462,3.8370871974242045,-37.767756482525364,10.817630518157817,21.72024034911177,-10.902609830953953,-10.627842694806597
2001-09-28,5.6,5.91,1.8,3.79,126705000,67a49167d3734ca722625b85,6.06,6.246666666666666,4.576666666666666,6.06,2.5826923936078265,11.225384787215653,0.8946152127843465,-31.340579710144922,9.736456592287384,20.39207439732571,-10.655617805038327,-10.633397716852944
2001-10-31,3.65,4.95,3.11,4.81,73711200,67a49167d3734ca722625b84,4.706666666666666,6.239999999999999,4.498333333333333,4.706666666666666,0.869616773833769,6.445900214334204,2.967433118999128,26.912928759894438,8.97854019347394,19.237846664190474,-10.259306470716535,-10.558579467625663
2001-11-30,4.91,4.97,3.8,4.2,59597400,67a49167d3734ca722625b83,4.266666666666667,6.039999999999999,4.64,4.266666666666667,0.5132575701663358,5.293181806999338,3.240151526333995,-12.681912681912666,8.243380163708718,18.12393209647266,-9.880551932763943,-10.42297396065332
