date,open,high,low,close,volume,_id,moving_avg_3,moving_avg_6,moving_avg_12,rolling_mean,rolling_std,upper_band,lower_band,monthly_return,ema12,ema26,macd,signal_line
2000-11-30,70.88,75.94,67.13,74.88,70205700,6789eba8667ae4167c19256f,71.10666666666667,64.81666666666666,72.54,71.10666666666667,3.9505611415762463,79.00778894981916,63.20554438351418,4.815229563269874,74.52998819956706,85.99023738257232,-11.46024918300526,-10.295647723414476
2000-12-29,74.13,79.31,68.88,78.44,67912700,6789eba8667ae4167c19256e,74.92,68.43166666666666,69.94333333333333,74.92,3.5001714243732613,81.92034284874653,67.91965715125347,4.75427350427351,75.13152847655674,85.4309605394188,-10.299432062862067,-10.296404591303995
2001-01-31,78.13,79.19,66.75,71.84,76367600,6789eba8667ae4167c19256d,75.05333333333334,70.905,67.50500000000001,75.05333333333334,3.3034123771234616,81.66015808758027,68.44650857908641,-8.414074451810293,74.6251394801634,84.42422272168409,-9.799083241520691,-10.196940321347334
2001-02-28,72.0,77.15,69.85,70.5,64785700,6789eba8667ae4167c19256c,73.59333333333335,72.35000000000001,66.05666666666667,73.59333333333335,4.250474483317411,82.09428229996817,65.09238436669852,-1.8652561247216037,73.99050263706134,83.39279881637417,-9.402296179312827,-10.038011492940432
2001-03-30,70.0,71.4,59.25,62.6,80277000,6789eba8667ae4167c19256b,68.31333333333335,71.61666666666666,66.54416666666667,68.31333333333335,4.993048500999394,78.29943033533213,58.32723633133456,-11.205673758865242,72.23811761597497,81.85259149664275,-9.614473880667774,-9.953303970485901
2001-04-30,63.0,63.65,55.96,60.05,76787800,6789eba8667ae4167c19256a,64.38333333333334,69.71833333333333,66.56916666666666,64.38333333333334,5.4484707334565226,75.28027480024639,53.48639186642029,-4.073482428115027,70.36302259813267,80.23758471911366,-9.874562120980983,-9.937555600584918
2001-05-31,62.8,68.3,62.25,64.24,72362600,6789eba8667ae4167c192569,62.29666666666666,67.94500000000001,66.38083333333333,62.29666666666666,2.1114055350245233,66.5194777367157,58.07385559661761,6.977518734388011,69.42101912149688,79.05257844362374,-9.631559322126861,-9.876356344893306
2001-06-29,64.23,66.3,61.68,63.8,60491800,6789eba8667ae4167c192568,62.696666666666665,65.50500000000001,66.96833333333332,62.696666666666665,2.30261445607644,67.30189557881954,58.091437754513784,-0.6849315068493067,68.5562469489589,77.92275781817013,-9.366510869211226,-9.774387249756892
2001-07-31,64.0,71.6,63.75,71.02,61706700,6789eba8667ae4167c192567,66.35333333333334,65.36833333333333,68.13666666666666,66.35333333333334,4.047435401996217,74.44820413732577,58.2584625293409,11.316614420062688,68.9352858798883,77.4114424242316,-8.476156544343297,-9.514741108674173
2001-08-31,71.03,77.28,69.36,74.15,76414700,6789eba8667ae4167c192566,69.65666666666668,65.97666666666667,69.16333333333334,69.65666666666668,5.30797827174644,80.27262321015957,59.0407101231738,4.407209236834708,69.73754959067472,77.16985409651073,-7.432304505836015,-9.098253788106542
2001-09-28,73.68,76.64,67.0,72.79,71143600,6789eba8667ae4167c192565,72.65333333333334,67.675,69.64583333333333,72.65333333333334,1.5694691246827,75.79227158269873,69.51439508396794,-1.8341200269723523,70.20715734595554,76.84542045973217,-6.638263113776631,-8.60625565324056
2001-10-31,72.5,74.42,69.73,73.78,72186500,6789eba8667ae4167c192564,73.57333333333334,69.96333333333334,69.84083333333332,73.57333333333334,0.7031595361881041,74.97965240570954,72.16701426095713,1.3600769336447271,70.75682544657776,76.6183522775298,-5.86152683095203,-8.057309888782854
2001-11-30,73.8,79.0,73.65,77.46,58413100,6789eba8667ae4167c192563,74.67666666666668,72.16666666666667,70.05583333333333,74.67666666666668,2.4607383715731057,79.59814340981289,69.75518992352046,4.98780157224179,71.78808307018119,76.68069655326833,-4.892613483087146,-7.424370607643713
2001-12-31,77.45,81.72,74.76,79.13,65371800,6789eba8667ae4167c192562,76.79,74.72166666666666,70.11333333333333,76.79,2.737206605281919,82.26441321056384,71.31558678943617,2.155951458817462,72.91760875169177,76.86212643821142,-3.944517686519646,-6.728400023418899
2002-01-31,78.9,82.12,76.38,81.68,64120800,6789eba8667ae4167c192561,79.42333333333335,76.49833333333333,70.93333333333334,79.42333333333335,2.125237241658535,83.67380781665041,75.17285885001628,3.22254517881968,74.2656689437392,77.21900596130688,-2.9533370175676765,-5.973387422248655
2002-02-28,83.3,87.85,80.75,84.79,67691300,6789eba8667ae4167c192560,81.86666666666667,78.27166666666668,72.12416666666667,81.86666666666667,2.834613436314089,87.53589353929485,76.1974397940385,3.8075416258569916,75.88479679854855,77.7798203345434,-1.8950235359948522,-5.1577146449978954
2002-03-28,85.0,90.73,82.62,90.09,68992100,6789eba8667ae4167c19255f,85.52000000000002,81.155,74.415,85.52000000000002,4.252258223579436,94.0245164471589,77.01548355284115,6.250737115225857,78.07021267569492,78.69168549494759,-0.6214728192526735,-4.250466279848852
2002-04-30,89.99,92.74,87.85,90.26,70574200,6789eba8667ae4167c19255e,88.38000000000001,83.90166666666666,76.9325,88.38000000000001,3.110192920061215,94.60038584012244,82.15961415987758,0.188700188700186,79.94556457174185,79.54859768050703,0.3969668912348254,-3.320979645632117
2002-05-31,90.8,93.73,86.4,89.55,68995600,6789eba8667ae4167c19255d,89.96666666666665,85.91666666666667,79.04166666666667,89.96666666666665,0.3707200201394926,90.70810670694564,89.22522662638767,-0.7866164413915411,81.42317002224311,80.28944229676577,1.1337277254773426,-2.4300381714102253
2002-06-28,89.11,94.75,87.94,89.3,89427700,6789eba8667ae4167c19255c,89.70333333333333,87.61166666666668,81.16666666666667,89.70333333333333,0.4980294502659729,90.69939223386528,88.70727443280138,-0.27917364600781314,82.63499001882109,80.95689101552387,1.6780990032972198,-1.6084107364687363
2002-07-31,89.34,90.95,74.08,88.99,118355300,6789eba8667ae4167c19255b,89.28000000000002,88.83,82.66416666666667,89.28000000000002,0.28053520278013433,89.84107040556029,88.71892959443974,-0.3471444568869053,83.61268386207938,81.55193612548507,2.0607477365943083,-0.8745790418561274
2002-08-30,88.74,92.9,86.5,88.65,95037200,6789eba8667ae4167c19255a,88.98,89.47333333333334,83.8725,88.98,0.3251153641384762,89.63023072827696,88.32976927172305,-0.3820654006068014,84.38765557560563,82.07771863470839,2.309936940897245,-0.237675845305453
2002-09-30,88.66,93.5,86.36,89.38,81608700,6789eba8667ae4167c192559,89.00666666666666,89.355,85.25500000000001,89.00666666666666,0.36528527664309823,89.73723721995286,88.27609611338046,0.8234630569655899,85.155708563974,82.61862836547074,2.5370801985032614,0.3172753634562899
2002-10-31,89.5,92.35,84.75,88.45,108536300,6789eba8667ae4167c192558,88.82666666666667,89.05333333333334,86.4775,88.82666666666667,0.4895235779124743,89.80571382249161,87.84761951084172,-1.0405012307003747,85.66252263105493,83.05058181988032,2.6119408111746054,0.7762084529999531
2002-11-29,87.8,89.06,83.6,84.53,73754100,6789eba8667ae4167c192557,87.45333333333333,88.21666666666665,87.06666666666666,87.45333333333333,2.5740305618489234,92.60139445703118,82.30527220963549,-4.431882419446021,85.48828838012341,83.16016835174104,2.328120028382372,1.0865907680764368
